Discipline,Titel,Beschrijving,Publicatiedatum,Publicatietijd
brandweer,p 1 bon-09 zeer gr. br br industrie voormalig vroomshoop meubelen havenstraat vroomshoop 054151,Industriebrand op Havenstraat in Vroomshoop,2024-02-04,04:15:03
brandweer,p 1 bon-10 zeer gr. br pel. gw g3000 1 br industrie voormalig vroomshoop meubelen havenstraat vrokmshoop 053663 053081 055531,Industriebrand op Havenstraat in Vroomshoop,2024-02-04,04:11:41
brandweer,p 1 bon-10 zeer gr. br pel. gw g3000 1 br industrie voormalig vroomshoop meubelen havenstraat vroomshoop 053663 053081 055531,Industriebrand op Havenstraat in Vroomshoop,2024-02-04,04:11:41
brandweer,p 1 bon-09 zeer gr. br br industrie voormalig vroomshoop meubelen havenstraat vroomshoop 053131 059003 059098 051081,Industriebrand op Havenstraat in Vroomshoop,2024-02-04,04:09:41
politie,2 ongeval wegvervoer materieel stadhoudersweg rotterdam icnum 66596,Politie naar Stadhoudersweg in Rotterdam voor Ongeval Wegvervoer Materieel,2024-02-04,04:09:39
brandweer,p 1 bon-06 grip 1 zeer gr. br br industrie ve gs: 1 voormalig vroomshoop meubelen havenstraat vroomshoop 053621,Industriebrand op Havenstraat in Vroomshoop,2024-02-04,04:30:56
brandweer,p 1 bon-10 grip 1 zeer gr. br br industrie voormalig vroomshoop meubelen havenstraat vroomshoop 059094,Industriebrand op Havenstraat in Vroomshoop,2024-02-04,04:28:02
brandweer,p 2 bnh-01 oms brandmelding buteressence rechte tocht zaandam 118032,Automatisch brandalarm op Rechte Tocht in Zaandam,2024-02-04,04:26:52
brandweer,p 1 bad-01 brandgerucht blasiusstraat amsterdam 133531,Brandgerucht op Blasiusstraat in Amsterdam,2024-02-04,04:26:23
brandweer,p 1 bzb-01 br wegvervoer brusselstraat breda 203132,Voertuigbrand op Brusselstraat in Breda,2024-02-04,04:34:52
politie,"ongeval wegvervoer letsel n2 re - eindhoven-centrum 30 160,2 g eindhoven",Politie naar Eindhoven voor ongeval met letsel,2024-02-04,04:40:57
brandweer,p 1 bob-01 br wegvervoer auto parijslaan eindhoven 222431,Voertuigbrand op Parijslaan in Eindhoven,2024-02-04,04:54:12
brandweer,p 2 bzb-02 pac brandmelding neglinge bv hambroeklaan breda 203133,Automatisch brandalarm op Hambroeklaan in Breda,2024-02-04,04:51:01
politie,2 ongeval wegvervoer materieel hillelaan rotterdam icnum 66630,Politie naar Hillelaan in Rotterdam voor Ongeval Wegvervoer Materieel,2024-02-04,04:55:57
politie,graag cotnact oc apeldoorn gms242,Politie naar Apeldoorn,2024-02-04,04:51:25
politie,graag contact oc apeldoorn gms242,Politie naar Apeldoorn,2024-02-04,04:51:03
politie,svp contact oc apeldoorn 242,Politie naar Apeldoorn,2024-02-04,04:50:29
politie,graag contact oc apeldoorn 86242,Politie naar Apeldoorn,2024-02-04,04:49:55
politie,aanrijding letsel hoge bothofstraat enschede 86256,Politie naar Hoge Bothofstraat in Enschede voor ongeval met letsel,2024-02-04,04:49:30
brandweer,p 2 brt-04 bodemverontreiniging cin koole storage pernis tankhoofd vondelingenplaat rdam 179021 179094 178792 179195,Brandweer met gepaste spoed naar Tankhoofd in Vondelingenplaat Rotterdam,2024-02-04,05:14:39
brandweer,p 1 bdh-01 oms brandmelding winkelcentrum hoge veld limastraat 's-gravenhage 156831,Automatisch brandalarm op Limastraat in Den Haag,2024-02-04,05:06:09
politie,prio 1 admiraalsweg leiden ongeval wegvervoer letsel fiets meervoudig,Ongeval met letsel op Admiraalsweg in Leiden,2024-02-04,05:08:29
politie,aanrijding letsel prins mauritssingel lent 86270,Politie naar Prins Mauritssingel in Lent voor ongeval met letsel,2024-02-04,04:59:18
brandweer,p 1 persoon te water de ruijterkade amsterdam,Persoon te water op De Ruijterkade in Amsterdam,2024-02-04,05:24:36
brandweer,p 2 bodemverontreiniging cin koole storage pernis tankhoofd vondelingenplaat rdam,Brandweer met gepaste spoed naar Tankhoofd in Vondelingenplaat Rotterdam,2024-02-04,05:19:30
politie,graag nogmaals contact oc apeldoorn gms86296,Politie naar Apeldoorn,2024-02-04,05:24:36
politie,graag nogmaals contact oc apeldoorn 86296,Politie naar Apeldoorn,2024-02-04,05:24:10
politie,aanrijding letsel zwolsesteeg groene steeg genemuiden 86293,Politie naar Zwolsesteeg in Genemuiden voor ongeval met letsel,2024-02-04,05:23:43
brandweer,p 2 bon-02 oms brandmelding parenco veerweg renkum 078331,Automatisch brandalarm op Veerweg in Renkum,2024-02-04,05:36:05
brandweer,p 1 bon-01 hv weg letsel auto enschedesestraat hengelo 051171,Ongeval met letsel op Enschedesestraat in Hengelo,2024-02-04,05:35:11
brandweer,p 1 bon-01 hv weg letsel auto enschedesestraat hengelo 059093 051131,Ongeval met letsel op Enschedesestraat in Hengelo,2024-02-04,05:35:11
politie,aanrijding letsel personenauto enschedesestraat hengelo 86305,Politie naar Hengelo voor ongeval met letsel,2024-02-04,05:34:05
trauma,a1 ambu 08993 hv weg letsel enschedesestraat hengelo rit 39258,Geen beschrijving beschikbaar,2024-02-04,05:37:01
brandweer,p 1 bon-03 reanimatie keizershof arnhem 073780,Assistentie bij reanimatie op Keizershof in Arnhem,2024-02-04,05:42:31
politie,graag contact oc apeldoorn gms 86313,Politie naar Apeldoorn,2024-02-04,05:42:38
politie,graag contact oc apeldoorn gms304,Politie naar Apeldoorn,2024-02-04,05:55:37
politie,1 overval maltaplein rotterdam icnum 66663,Politie naar Maltaplein in Rotterdam  overval,2024-02-04,05:53:59
politie,aanrijding letsel industrieweg amersfoort,Politie naar Industrieweg in Amersfoort voor ongeval met letsel,2024-02-04,05:52:27
brandweer,"p 1 blb-01 graag telefonisch contact mkb. ongeval wegvervoer zware thv auto a73 li 66,5 venray",Ongeval op A73 in Venray,2024-02-04,06:20:35
brandweer,p 1 br wegvervoer auto vogelplein dordrecht,Voertuigbrand op Vogelplein in Dordrecht,2024-02-04,06:08:24
brandweer,p 1 brt-01 ass. politie auto vogelplein dordrecht 186531,Brandweer met spoed naar Vogelplein in Dordrecht  assistentie politie,2024-02-04,06:06:46
trauma,a1 dia 13991 westfriese parkweg hoorn nh 11560 regio 10,Traumaheli naar Westfriese Parkweg in Hoorn,2024-02-04,06:16:31
brandweer,p 2 brt-03 br container 's-gravendijkwal rotterdam 179232,Buitenbrand (container) op 's-Gravendijkwal in Rotterdam,2024-02-04,06:27:24
politie,"aanrijding letsel n322 - maas- en waalweg 57,6 puiflijk 86346",Politie naar N322 in Puiflijk voor ongeval met letsel,2024-02-04,06:33:48
brandweer,p 1 bnn-01 pac brandmelding hotel aan de wymerts noard workum 025735,Automatisch brandalarm op Noard in Workum,2024-02-04,06:43:27
brandweer,p 1 bnh-01 reanimatie dr joh g mezgerstraat zandvoort 123302,Assistentie bij reanimatie op Dr Joh G Mezgerstraat in Zandvoort,2024-02-04,06:40:44
brandweer,p 1 44754 letsel kreitenmolenstraat udenhout,Ongeval met letsel op Kreitenmolenstraat in Udenhout,2024-02-04,06:34:03
brandweer,p 1 bnh-02 reanimatie beethovenstraat heemskerk 122150,Assistentie bij reanimatie op Beethovenstraat in Heemskerk,2024-02-04,06:54:18
brandweer,p 1 bnh-02 reanimatie beethovenstraat heemskerk 122130,Assistentie bij reanimatie op Beethovenstraat in Heemskerk,2024-02-04,06:54:18
brandweer,p 2 bon-02 oms brandmelding omnisport wielerhal de voorwaarts apeldoorn 062631,Automatisch brandalarm op De Voorwaarts in Apeldoorn,2024-02-04,06:50:50
brandweer,p 2 bmd-01 brandgerucht betreft: oms givaudan geb. 7/69/71/90/93/96 huizerstraatweg naarden 141631,Brandgerucht op Huizerstraatweg in Naarden,2024-02-04,06:45:27
trauma,a1 dia 13991 beethovenstraat heemskerk 11561/regio 12,Traumaheli naar Beethovenstraat in Heemskerk,2024-02-04,06:46:31
brandweer,p 1 bzb-01 ass. ambu afhijsen coosje buskenstraat vlissingen 194451,Assistentie ambulance voor afhijsen patiënt op Coosje Buskenstraat in Vlissingen,2024-02-04,07:11:33
brandweer,p 2 bob-01 br buiten evertsenstraat helmond 223231,Buitenbrand op Evertsenstraat in Helmond,2024-02-04,07:08:48
brandweer,graag telefonische contact meldkamer brandweer,Brandweer,2024-02-04,07:00:50
brandweer,p 2 coord. tco gaarne contact mkb,Brandweer met gepaste spoed,2024-02-04,06:59:35
brandweer,p 2 bdh-01 rookmelder lange houtstraat 's-gravenhage 157230,Rookmelder op Lange Houtstraat in Den Haag,2024-02-04,06:57:27
politie,gaarne contact cellengang apeldoorn,Politie naar Apeldoorn,2024-02-04,07:06:37
brandweer,p 2 oms brandmelding scaldia terminals b.v. luxemburgweg nieuwdorp,Automatisch brandalarm op Luxemburgweg in Nieuwdorp,2024-02-04,07:27:24
brandweer,"prio 4 a12 re 34,6 bodegr wegverkeer verkeersstremming",Brandweer naar A12 in Bodegraven,2024-02-04,07:20:42
brandweer,p 1 bad-01 ass. politie deur openen waterlandplein amsterdam 132231,Geen beschrijving beschikbaar,2024-02-04,07:36:16
brandweer,p 1 persoon te water winthontlaan utrecht 094411 093911 098591 098036 094531,Persoon te water op Winthontlaan in Utrecht,2024-02-04,07:35:09
brandweer,p 2 bon-02 stormschade oude kleefsebaan berg en dal 082131,Stormschade op Oude Kleefsebaan in Berg En Dal,2024-02-04,07:31:46
politie,persoon te water winthontlaan utrecht,Politie naar Winthontlaan in Utrecht voor Persoon te water,2024-02-04,07:36:16
brandweer,p 2 bob-03 br container van riebeeckstraat helmond 223231,Buitenbrand (container) op van Riebeeckstraat in Helmond,2024-02-04,07:49:07
brandweer,p 2 bob-02 brandgerucht van de vin ramen de geestakkers heeze 223041,Brandgerucht op de Geestakkers in Heeze,2024-02-04,07:46:20
brandweer,p 1 brt-01 ongeval gaslekkage tonijnstraat hoogvliet rotterdam 172231 173131 179195,Gaslek op Tonijnstraat in Hoogvliet Rotterdam,2024-02-04,07:43:54
brandweer,p 1 bnn-02 persoon te water uffelterkerkweg havelte 041093 039142,Persoon te water op Uffelterkerkweg in Havelte,2024-02-04,07:40:54
brandweer,p 2 bdh-01 liftopsluiting offenberglaan 's-gravenhage 159633,Assistentie bij liftopsluiting op Offenberglaan in Den Haag,2024-02-04,07:40:24
politie,ongeval/water/persoon te water prio 1 havelte uffelterkerkweg,Persoon te water op Uffelterkerkweg in Havelte,2024-02-04,07:40:54
brandweer,p 1 bnh-03 middel br br industrie bakker braas brood en banket braken obdam,Industriebrand op Braken in Obdam,2024-02-04,07:55:57
brandweer,p 1 bnh-03 br gebouw bakker braas brood en banket braken obdam 105233,Gebouwbrand op Braken in Obdam,2024-02-04,07:55:57
brandweer,p 1 bnh-03 br industrie bakker braas brood en banket braken obdam 104851 106595 104832,Industriebrand op Braken in Obdam,2024-02-04,07:55:01
politie,"aanrijding letsel afrit a73 li - venlo-west 13 45,0 venlo",Politie naar A73 in Venlo voor ongeval met letsel,2024-02-04,07:55:50
brandweer,"prio 4 a4 li 35,6 leiden wegverkeer verkeersstremming soort stremming: pechgeval",Brandweer naar A4 in Leiden,2024-02-04,08:17:44
brandweer,p 1 bnh-03 grote br br industrie bakker braas brood en banket braken obdam 106521 106509 105231,Industriebrand op Braken in Obdam,2024-02-04,08:15:13
brandweer,p 1 bnh-03 middel br br industrie gw 1500 bakker braas brood en banket braken obdam 106567 106686 105332,Industriebrand op Braken in Obdam,2024-02-04,08:13:31
brandweer,p 2 brt-02 liftopsluiting louis zimmermannplein schiedam 179237,Assistentie bij liftopsluiting op Louis Zimmermannplein in Schiedam,2024-02-04,08:11:05
brandweer,p 1 bob-01 ass. ambu tilassistentie sint gerardusweg bergeijk 225048,Assistentie ambulance op Sint Gerardusweg in Bergeijk,2024-02-04,08:05:25
politie,graag contact meldkamer apeldoorn mon313,Politie naar Apeldoorn,2024-02-04,08:12:03
politie,graag contact cellengang zwolle,Politie naar Zwolle,2024-02-04,08:10:07
politie,graag contact oc apeldoorn - gms 411,Politie naar Apeldoorn,2024-02-04,08:05:38
brandweer,"prio 1 a4 li 31,0 leiddp :",Brandweer met spoed naar A4 in Leiderdorp,2024-02-04,08:21:16
brandweer,p 1 bnh-03 zeer gr. br br industrie bakker braas brood en banket braken obdam 106692 106693 104831,Industriebrand op Braken in Obdam,2024-02-04,08:18:01
politie,aanrijding letsel prins mauritssingel nijmegen 86451,Politie naar Nijmegen voor ongeval met letsel,2024-02-04,08:27:15
trauma,a1 dia 13991 haagbeuk heiloo 11571 regio 12,Traumaheli naar Haagbeuk in Heiloo,2024-02-04,08:23:16
brandweer,p 3 intrekken alarm brw br gerucht stg amerpoort loc nieuwenoord nieuwenoordlaan baarn,Brandgerucht op Nieuwenoordlaan in Baarn,2024-02-04,08:38:41
brandweer,p 2 bmd-02 ass. ambu afhijsen markt almere 254151 254133,Assistentie ambulance voor afhijsen patiënt op Markt in Almere,2024-02-04,08:37:31
brandweer,p 2 br gerucht stg amerpoort loc nieuwenoord nieuwenoordlaan baarn 142131,Brandgerucht op Nieuwenoordlaan in Baarn,2024-02-04,08:36:11
brandweer,p 1 bnh-01 reanimatie afhijsen haagbeuk heiloo 104151 104331,Assistentie bij reanimatie op Haagbeuk in Heiloo,2024-02-04,08:36:03
politie,contact oc,Politie,2024-02-04,08:37:03
politie,graag contact oc,Geen beschrijving beschikbaar,2024-02-04,08:36:07
politie,graag contact met pat borne,Politie naar Borne,2024-02-04,08:28:36
brandweer,p 1 bzb-01 br wegvervoer auto woudrichemsedijk woudrichem 205533,Geen beschrijving beschikbaar,2024-02-04,08:49:10
brandweer,neem contact op met het hcc,Geen beschrijving beschikbaar,2024-02-04,08:49:08
brandweer,p 1 bnh-03 zeer gr. br br industrie bakker braas brood en banket braken obdam 105151,Industriebrand op Braken in Obdam,2024-02-04,08:49:00
brandweer,p 2 brt-01 ass. ambu afhijsen nieuwe binnenweg rotterdam 179232 170551,Assistentie ambulance voor afhijsen patiënt op Nieuwe Binnenweg in Rotterdam,2024-02-04,08:41:57
brandweer,p 1 44806 letsel a58 re - verkeersknooppunt zoomland bergen op zoom,Ongeval met letsel op A58 in Bergen Op Zoom,2024-02-04,08:41:27
politie,graag bellen met oc apeldoorn politie-gms 86471,Politie naar Apeldoorn,2024-02-04,08:41:11
politie,"ongeval/wegvervoer/letsel prio 1 franeker a31 li - waadseewei 21,2",Ongeval met letsel op A31 in Franeker,2024-02-04,08:39:50
politie,"aanrijding letsel a32 re 21,2 kallenkote",Politie naar Kallenkote in Kallenkote voor ongeval met letsel,2024-02-04,08:38:14
brandweer,p 2 brt-03 ass. ambu tilassistentie frank van borselenstraat brielle 172631,Assistentie ambulance op Frank van Borselenstraat in Brielle,2024-02-04,08:52:16
brandweer,"prio 4 a4 li 58,3 schild bijzondere verkeerszaken",Brandweer naar A4 in Schipluiden,2024-02-04,08:50:44
brandweer,"p 1 bad-01 ass. ambu afhijsen, deur openen balthasar floriszstraat amsterdam 133251",Assistentie ambulance voor afhijsen patiënt op Balthasar Floriszstraat in Amsterdam,2024-02-04,09:20:09
brandweer,p 2 bnh-05 herbezet./kazerneren kazerne heerhugowaard zuidtangent heerhugowaard 104333,Brandweer met gepaste spoed naar Zuidtangent in Heerhugowaard,2024-02-04,09:16:35
brandweer,p 1 bon-01 br bijgebouw keet/hok/schuurtje rhienderensestraat brummen 063941,Brand in bijgebouw op Rhienderensestraat in Brummen,2024-02-04,09:13:31
brandweer,p 1 bad-01 ass. ambu deur openen balthasar floriszstraat amsterdam 139233,Brandweer met spoed naar Balthasar Floriszstraat in Amsterdam,2024-02-04,09:09:20
brandweer,p 1 bnh-03 zeer gr. br br industrie bakker braas brood en banket braken obdam,Industriebrand op Braken in Obdam,2024-02-04,09:06:39
brandweer,p 1 bnh-04 basis pel. 1 brand gw 1500 total energies tankstation dobber obdam 106594 106690 106563 106683 105039 105234 105232 104833 105331,Brandweer met spoed naar Dobber in Obdam,2024-02-04,09:03:43
brandweer,p 1 bob-01 reanimatie kardinaal de jongweg eindhoven 222331,Assistentie bij reanimatie op Kardinaal de Jongweg in Eindhoven,2024-02-04,09:00:59
brandweer,"goedemorgen, graag telefonisch contact ac.",Brandweer  voor telefonisch contact meldkamer,2024-02-04,08:59:14
brandweer,p 1 bnh-03 grip 1 zeer gr. br br industrie sectie brw. bakker braas brood en banket braken obdam,Industriebrand op Braken in Obdam,2024-02-04,09:29:04
brandweer,p 2 blb-01 wateroverlast aan de wassum venlo 233231,Wateroverlast op Aan de Wassum in Venlo,2024-02-04,09:29:04
brandweer,p 1 bnh-03 grip 1 zeer gr. br br industrie bakker braas brood en banket braken obdam 106691 106695 106890,Industriebrand op Braken in Obdam,2024-02-04,09:27:22
brandweer,p 1 bnh-veb-91 zeer gr. br br industrie ve gs: 1 bakker braas brood en banket braken obdam 105202,Industriebrand op Braken in Obdam,2024-02-04,09:25:56
brandweer,p 1 bdh-01 ass. ambu afhijsen pachtersdreef 's-gravenhage 157750 157730,Automatisch brandalarm op Pachtersdreef in Den Haag,2024-02-04,09:25:07
brandweer,"prio 1 n11 li 3,5 hazdrp ass. ambu",Brandweer met spoed naar Hazerswoude-Dorp,2024-02-04,09:22:58
brandweer,p 1 bon-01 br bijgebouw loods/grote schuur rhienderensestraat brummen 063961,Brand in bijgebouw op Rhienderensestraat in Brummen,2024-02-04,09:22:27
politie,prio 1 bakhuizenstraat sgravh steekpartij,Geen beschrijving beschikbaar,2024-02-04,09:28:31
politie,graag nogmaals contact cellengang zwolle,Politie naar Zwolle,2024-02-04,09:21:44
trauma,a1 ambu 17902 bakhuizenstraatpd 's-gravenhage sgravh bon 18324,Traumaheli naar Bakhuizenstraat in Den Haag,2024-02-04,09:30:59
brandweer,p 2 bdh-02 rookmelder roggekamp 's-gravenhage 159633,Rookmelder op Roggekamp in Den Haag,2024-02-04,09:36:07
brandweer,p 2 bon-03 dier in problemen farwickweg de lutte 052541,Dier in problemen op Farwickweg in De Lutte,2024-02-04,09:34:48
brandweer,p 2 bnh-06 ass. ambu afhijsen weegschaalstraat volendam 115051 112031,Assistentie ambulance voor afhijsen patiënt op Weegschaalstraat in Volendam,2024-02-04,09:34:48
politie,graag contact zcc twente,Politie,2024-02-04,09:35:08
brandweer,graag telefonisch contact mkon brw,Brandweer,2024-02-04,09:50:59
brandweer,p 2 bdh-03 co-melder baronie alphen aan den rijn 162233,Brandweer met gepaste spoed naar Baronie in Alphen Aan Den Rijn,2024-02-04,09:48:44
politie,pol mdn: gaarne contact oc utrecht cluster oost,Politie naar Utrecht,2024-02-04,09:46:24
brandweer,p 2 bob-01 brandgerucht wissehaege herman gorterlaan eindhoven 222332,Brandgerucht op Herman Gorterlaan in Eindhoven,2024-02-04,10:08:28
brandweer,test alarm hovd-midden,Brandweer met spoed  test/oefening,2024-02-04,10:06:37
brandweer,spoed ambu,Brandweer,2024-02-04,09:59:36
politie,graag contact cellencomplex apeldoorn,Politie naar Apeldoorn,2024-02-04,10:05:59
brandweer,p 1 bzb-01 ass. ambu f.d. rooseveltstraat oud-vossemeer 192230,Brandweer met spoed naar F.D. Rooseveltstraat in Oud-Vossemeer,2024-02-04,10:18:52
brandweer,"p 1 bzb-01 ass. ambu tilassistentie, afhijsen f.d. rooseveltstraat oud-vossemeer 201633",Assistentie ambulance op F.D. Rooseveltstraat in Oud-Vossemeer,2024-02-04,10:17:35
brandweer,p 1 bzb-01 ass. ambu afhijsen f.d. rooseveltstraat oud-vossemeer 201551,Assistentie ambulance voor afhijsen patiënt op F.D. Rooseveltstraat in Oud-Vossemeer,2024-02-04,10:16:57
trauma,a1 ambu 08993 - arcen maasstraat rit 39425,Traumaheli naar Maasstraat in Arcen,2024-02-04,10:18:21
brandweer,p 1 intrekken alarm brw oms handmelder blaauwborgje zonnelaan groningen 01-18-817,Automatisch brandalarm (handmelder) op Zonnelaan in Groningen,2024-02-04,10:30:46
brandweer,p 1 bnn-01 oms handmelder blaauwborgje zonnelaan groningen 01-18-817 011851 013593 011833 011832,Automatisch brandalarm (handmelder) op Zonnelaan in Groningen,2024-02-04,10:30:16
brandweer,p 2 bob-02 dier op hoogte beemdstraat eindhoven 222351,Brandweer met gepaste spoed naar Beemdstraat in Eindhoven,2024-02-04,10:27:40
